Status,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date,official_id
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15642970140,2024-09-08,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15643032110,2024-09-08,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15643151748,2024-09-08,Cash,141,1.5,1,141,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15643198292,2024-09-09,Cash,141,1.5,1,141,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15643434284,2024-09-09,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15643454662,2024-09-09,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Hersheys Milk Chocolate,Food,15643464418,2024-09-09,Cash,139,2.5,1,139,2.5,1,2.5,2.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15643465258,2024-09-09,Cash,147,2.5,1,147,2.5,1,2.5,2.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15643467074,2024-09-09,Credit,113,1.5,1,113,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Food,15643468667,2024-09-09,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15643470618,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/8/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15643773061,2024-09-09,Credit,147,2.5,1,147,2.5,1,2.5,2.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15645551246,2024-09-09,Credit,148,3.5,1,148,3.5,1,3.5,3.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15646681346,2024-09-09,Cash,146,3.0,1,146,3.0,1,3.0,3.0,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15647255585,2024-09-09,Credit,146,3.0,1,146,3.0,1,3.0,3.0,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15647403168,2024-09-09,Cash,113,1.5,1,113,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15647586862,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15647590284,2024-09-09,Credit,144,3.0,1,144,3.0,1,3.0,3.0,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15647994458,2024-09-09,Cash,147,2.5,1,147,2.5,1,2.5,2.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15648052670,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15648053767,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15648417467,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15648438674,2024-09-09,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,15648439299,2024-09-09,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15648459714,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15648459930,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15648514199,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,15648908920,2024-09-10,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15648922335,2024-09-10,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15648930017,2024-09-10,Credit,147,2.5,1,147,2.5,1,2.5,4.0,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Oreo Mini,Food,15648930017,2024-09-10,Credit,125,1.5,1,125,1.5,1,1.5,4.0,9/9/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15650174524,2024-09-10,Cash,148,3.5,1,148,3.5,1,3.5,3.5,9/10/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15655475105,2024-09-12,Credit,147,2.5,1,147,2.5,1,2.5,2.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15655735878,2024-09-12,Cash,148,3.5,1,148,3.5,1,3.5,3.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15655737089,2024-09-12,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15658543323,2024-09-12,Cash,148,3.5,1,148,3.5,1,3.5,3.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15658546202,2024-09-12,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Food,15659389511,2024-09-12,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15659901694,2024-09-12,Credit,143,2.5,1,143,2.5,1,2.5,4.0,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15659901694,2024-09-12,Credit,113,1.5,1,113,1.5,1,1.5,4.0,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15659942844,2024-09-12,Cash,113,1.5,1,113,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Original,Food,15660202863,2024-09-12,Cash,120,1.5,1,120,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15660288444,2024-09-12,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15660289721,2024-09-12,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,15660292533,2024-09-12,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15660338265,2024-09-12,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Food,15660345698,2024-09-12,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15660715348,2024-09-13,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15660715492,2024-09-13,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/12/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15660886355,2024-09-13,Cash,148,3.5,1,148,3.5,1,3.5,3.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15660886470,2024-09-13,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15661213901,2024-09-13,Credit,147,2.5,1,147,2.5,1,2.5,2.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15661463708,2024-09-13,Credit,148,3.5,1,148,3.5,1,3.5,3.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15663093020,2024-09-13,Cash,148,3.5,1,148,3.5,1,3.5,3.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15663095719,2024-09-13,Cash,143,2.5,1,143,2.5,1,2.5,2.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Hersheys Milk Chocolate,Food,15663110622,2024-09-13,Cash,139,2.5,1,139,2.5,1,2.5,2.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15664205491,2024-09-13,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15664205641,2024-09-13,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - French Onion,Food,15664205944,2024-09-13,Cash,123,1.5,1,123,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Salsa,Food,15664232146,2024-09-13,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15664803039,2024-09-13,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15664863049,2024-09-13,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - French Onion,Food,15664866422,2024-09-13,Cash,123,1.5,1,123,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15664943183,2024-09-13,Cash,130,1.5,1,130,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15664944297,2024-09-13,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15664944424,2024-09-13,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15665121418,2024-09-13,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Oreo Mini,Food,15665659183,2024-09-13,Cash,125,1.5,1,125,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15665662677,2024-09-13,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15665662783,2024-09-13,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15665999486,2024-09-13,Cash,140,1.5,1,140,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15666006366,2024-09-13,Cash,143,2.5,1,143,2.5,1,2.5,2.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Food,15666063298,2024-09-13,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Salsa,Food,15666063414,2024-09-13,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15666109411,2024-09-13,Cash,130,1.5,1,130,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Crunchy,Food,15666473770,2024-09-14,Cash,112,1.5,1,112,1.5,1,1.5,1.5,9/13/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15666774312,2024-09-14,Credit,147,2.5,1,147,2.5,1,2.5,2.5,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15667035218,2024-09-14,Credit,148,3.5,1,148,3.5,1,3.5,3.5,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Food,15668789986,2024-09-14,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - French Onion,Food,15668790648,2024-09-14,Cash,123,1.5,1,123,1.5,1,1.5,1.5,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15668861059,2024-09-14,Credit,143,2.5,1,143,2.5,1,2.5,2.5,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - French Onion,Food,15670646549,2024-09-14,Cash,123,1.5,1,123,1.5,1,1.5,1.5,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15670658973,2024-09-14,Cash,146,3.0,1,146,3.0,1,3.0,3.0,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15670660173,2024-09-14,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15669111031,2024-09-14,Credit,143,2.5,1,143,2.5,1,2.5,5.0,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15669111031,2024-09-14,Credit,138,2.5,1,138,2.5,1,2.5,5.0,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15669847218,2024-09-14,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Crunchy,Food,15672253415,2024-09-15,Credit,112,1.5,1,112,1.5,1,1.5,4.0,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15672253415,2024-09-15,Credit,143,2.5,1,143,2.5,1,2.5,4.0,9/14/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15672421552,2024-09-15,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15672526713,2024-09-15,Credit,143,2.5,1,143,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15672581491,2024-09-15,Cash,148,3.5,1,148,3.5,1,3.5,3.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15672966045,2024-09-15,Credit,148,3.5,1,148,3.5,1,3.5,3.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Hersheys Milk Chocolate,Food,15674694280,2024-09-15,Cash,139,2.5,1,139,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15675006008,2024-09-15,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Hersheys Milk Chocolate,Food,15675003897,2024-09-15,Cash,139,2.5,1,139,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15675861407,2024-09-15,Cash,148,3.5,1,148,3.5,1,3.5,3.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15675862438,2024-09-15,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15676363943,2024-09-15,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15676432468,2024-09-15,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15676704193,2024-09-15,Cash,130,1.5,1,130,1.5,1,1.5,1.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15677242748,2024-09-15,Cash,138,2.5,1,138,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15677639367,2024-09-15,Cash,130,1.5,1,130,1.5,1,1.5,1.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15677659237,2024-09-15,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15677660289,2024-09-15,Cash,130,1.5,1,130,1.5,1,1.5,1.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15678112861,2024-09-16,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Salsa,Food,15678115511,2024-09-16,Credit,121,1.5,1,121,1.5,1,1.5,3.0,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,15678115511,2024-09-16,Credit,114,1.5,1,114,1.5,1,1.5,3.0,9/15/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15678425223,2024-09-16,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Crunchy,Food,15678429709,2024-09-16,Cash,112,1.5,1,112,1.5,1,1.5,1.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15680648430,2024-09-16,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15680792401,2024-09-16,Cash,146,3.0,1,146,3.0,1,3.0,3.0,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Cheetos - Crunchy,Food,15680802317,2024-09-16,Cash,112,1.5,1,112,1.5,1,1.5,1.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15681345751,2024-09-16,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15681356053,2024-09-16,Cash,146,3.0,1,146,3.0,1,3.0,3.0,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - French Onion,Food,15681379526,2024-09-16,Cash,123,1.5,1,123,1.5,1,1.5,1.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Original,Food,15682336246,2024-09-16,Cash,120,1.5,1,120,1.5,1,1.5,1.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15682337386,2024-09-16,Cash,130,1.5,1,130,1.5,1,1.5,1.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15682788061,2024-09-16,Cash,138,2.5,1,138,2.5,1,2.5,2.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15683215053,2024-09-16,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Salsa,Food,15683216200,2024-09-16,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/16/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15690095783,2024-09-19,Cash,146,3.0,1,146,3.0,1,3.0,3.0,9/19/2022,VM_022
Unlinked,GuttenPlans,GuttenPlans x1367,,,15690095789,2024-09-19,Cash,133,1.5,1,133,,1,1.5,1.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15693809703,2024-09-19,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Food,15694048050,2024-09-19,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15694103714,2024-09-19,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Ruffles Baked  - Cheddar & Sour Cream,Food,15695120261,2024-09-19,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15695182113,2024-09-19,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15695182254,2024-09-19,Cash,125,1.5,1,125,1.5,1,1.5,1.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Ruffles Baked  - Cheddar & Sour Cream,Food,15695251376,2024-09-19,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15695361923,2024-09-20,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Ruffles Baked  - Cheddar & Sour Cream,Food,15695362408,2024-09-20,Cash,122,1.5,1,122,1.5,1,1.5,1.5,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15695379465,2024-09-20,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/19/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15696103010,2024-09-20,Cash,145,2.5,1,145,2.5,1,2.5,2.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15696132026,2024-09-20,Credit,146,3.0,1,146,3.0,1,3.0,3.0,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15698435383,2024-09-20,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15699010375,2024-09-20,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15699665303,2024-09-20,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15699708164,2024-09-20,Cash,144,3.0,1,144,3.0,1,3.0,3.0,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15701011564,2024-09-20,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15701045150,2024-09-20,Cash,112,1.5,1,112,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15701079588,2024-09-20,Cash,125,1.5,1,125,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15701407755,2024-09-21,Cash,112,1.5,1,112,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15701410439,2024-09-21,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15701416233,2024-09-21,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15701419350,2024-09-21,Cash,124,1.5,1,124,1.5,1,1.5,1.5,9/20/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Ruffles Baked  - Cheddar & Sour Cream,Food,15701868139,2024-09-21,Credit,122,1.5,1,122,1.5,1,1.5,1.5,9/21/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15701870267,2024-09-21,Credit,146,3.0,1,146,3.0,1,3.0,3.0,9/21/2022,VM_022
Processed,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15702284106,2024-09-21,Cash,146,3.0,1,146,3.0,1,3.0,3.0,9/21/2022,VM_022
